Eviction ID,Address,City,State,Near Shuttle,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07
M183021,1100 Block Of Key  Avenue,San Francisco,CA,FALSE,94124,10/31/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3986555,37.72035035,88,2,9,1,1,3,8,10,58,,,2,,
M183022,1600 Block Of 48th  Avenue,San Francisco,CA,FALSE,94122,10/31/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5076702,37.75567061,39,10,7,35,35,8,3,1,56,,,1,,
M183017,1400 Block Of 48th  Avenue,San Francisco,CA,FALSE,94122,10/30/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5079329,37.75940092,39,10,7,35,35,8,3,1,56,,,1,,
M183018,1400 Block Of 48th  Avenue,San Francisco,CA,FALSE,94122,10/30/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5079329,37.75940092,39,10,7,35,35,8,3,1,56,,,1,,
M183008,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,10/29/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4728759,37.71331778,42,10,8,16,14,8,4,1,64,,,2,,
M183002,100 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,10/29/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4789438,37.71519485,42,10,8,16,14,8,4,1,64,,,2,,
M183007,400 Block Of Vidal  Drive,San Francisco,CA,FALSE,94132,10/29/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4848523,37.71670342,42,10,8,16,14,8,4,1,64,,,2,,
M183001,100 Block Of Font  Boulevard,San Francisco,CA,FALSE,94132,10/29/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4736299,37.71554505,42,10,8,16,14,8,4,1,64,,,2,,
M183005,0 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,10/29/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4789438,37.71519485,42,10,8,16,14,8,4,1,64,,,2,,
M182988,100 Block Of Caine  Avenue,San Francisco,CA,FALSE,94112,10/26/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Oceanview/Merced/Ingleside,-122.4517442,37.71574815,81,10,1,24,24,8,6,9,28861,,,2,,
M182991,100 Block Of Teddy  Avenue,San Francisco,CA,FALSE,94134,10/26/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.4054865,37.7141788,75,9,9,40,39,7,8,9,309,,,2,,
M182846,0 Block Of Rae  Avenue,San Francisco,CA,FALSE,94112,10/26/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/21/23,11,Outer Mission,-122.4480301,37.71208546,66,9,1,28,25,7,6,9,28861,,,2,,
M183015,0 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,10/25/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4789438,37.71519485,42,10,8,16,14,8,4,1,64,,,2,,
M182945,100 Block Of Tingley  Street,San Francisco,CA,FALSE,94112,10/24/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,8,Outer Mission,-122.434286,37.72962924,94,9,5,28,25,7,5,9,28861,,,1,,
M182937,1200 Block Of 38th  Avenue,San Francisco,CA,FALSE,94122,10/19/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4976192,37.76360133,39,10,7,35,35,8,3,1,56,,,1,,
M182897,900 Block Of Randolph  Street,San Francisco,CA,FALSE,94132,10/18/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Oceanview/Merced/Ingleside,-122.4715513,37.71493771,65,10,1,24,24,8,6,9,64,,,2,,
M182899,900 Block Of Randolph  Street,San Francisco,CA,FALSE,94132,10/18/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Oceanview/Merced/Ingleside,-122.4715513,37.71493771,65,10,1,24,24,8,6,9,64,,,2,,
M182895,400 Block Of Orizaba  Avenue,San Francisco,CA,FALSE,94132,10/17/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,11,Oceanview/Merced/Ingleside,-122.4626982,37.71699558,65,10,1,24,24,8,6,9,64,,,2,,
M182844,800 Block Of 33rd  Avenue,San Francisco,CA,FALSE,94121,10/15/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/11/23,1,Outer Richmond,-122.4929012,37.77310826,8,8,4,29,26,6,2,11,55,,,1,,
M182873,2300 Block Of 45th  Avenue,San Francisco,CA,FALSE,94118,10/15/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5036839,37.74274867,39,10,7,35,35,8,3,1,29491,,,1,,
M182971,300 Block Of Cambridge  Street,San Francisco,CA,FALSE,94134,10/15/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Excelsior,-122.4185863,37.72704314,92,2,2,7,5,3,7,9,309,,,2,,
M182970,300 Block Of Cambridge  Street,San Francisco,CA,FALSE,94134,10/15/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Excelsior,-122.4185863,37.72704314,92,2,2,7,5,3,7,9,309,,,2,,
M182876,500 Block Of Bowdoin  Street,San Francisco,CA,FALSE,94134,10/15/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.411818,37.72881292,91,2,2,25,28,3,7,9,309,,,2,,
M182969,0 Block Of Santa Ynez  Avenue,San Francisco,CA,FALSE,94112,10/15/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.43905,37.72393864,94,9,1,28,25,7,6,9,28861,,,1,,
M182788,300 Block Of Otsego  Avenue,San Francisco,CA,FALSE,94112,10/9/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4413025,37.72305809,80,9,1,28,25,7,6,9,28861,,,2,,
M182727,100 Block Of Harvard  Street,San Francisco,CA,FALSE,94134,10/9/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,9,Excelsior,-122.4210472,37.7277241,92,9,2,7,5,7,7,9,309,,,2,,
M182782,1300 Block Of 41st  Avenue,San Francisco,CA,FALSE,94122,10/9/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5007018,37.76158864,39,10,7,35,35,8,3,1,56,,,1,,
M182726,100 Block Of Harvard  Street,San Francisco,CA,FALSE,94134,10/9/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Excelsior,-122.4210472,37.7277241,92,9,2,7,5,7,7,9,309,,,2,,
M182927,0 Block Of Edinburgh  Street,San Francisco,CA,FALSE,94112,10/5/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4268032,37.72800899,90,9,1,7,5,7,6,9,28861,,,1,,
M182926,0 Block Of Edinburgh  Street,San Francisco,CA,FALSE,94112,10/5/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4268032,37.72800899,90,9,1,7,5,7,6,9,28861,,,1,,
M182722,1000 Block Of Huron  Avenue,San Francisco,CA,FALSE,94112,10/4/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4538499,37.70876866,66,9,1,28,25,7,6,9,28861,,,2,,
M182715,800 Block Of Gonzalez  Drive,San Francisco,CA,FALSE,94132,10/2/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4823769,37.71750272,42,10,8,16,14,8,4,1,64,,,2,,
M182707,4200 Block Of Judah  Street,San Francisco,CA,FALSE,94122,10/1/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5075295,37.7602986,39,10,7,35,35,8,3,1,56,,,1,,
M182762,1900 Block Of 30th  Avenue,San Francisco,CA,FALSE,94116,10/1/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4881387,37.75091863,39,10,7,35,35,8,3,1,29491,,,1,,
M182702,2900 Block Of San Bruno  Avenue,San Francisco,CA,FALSE,94134,9/28/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4022886,37.72465238,91,2,2,25,28,3,7,10,309,,,2,,
M182760,0 Block Of Edinburgh  Street,San Francisco,CA,FALSE,94112,9/26/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4268032,37.72800899,90,9,1,7,5,7,6,9,28861,,,1,,
M182761,0 Block Of Edinburgh  Street,San Francisco,CA,FALSE,94112,9/26/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4268032,37.72800899,90,9,1,7,5,7,6,9,28861,,,1,,
M182700,0 Block Of Alder  Street,San Francisco,CA,FALSE,94134,9/26/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.4050034,37.71865855,75,9,9,40,39,7,8,10,309,,,2,,
M182699,4700 Block Of Mission  Street,San Francisco,CA,FALSE,94112,9/26/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4361945,37.72272704,90,9,1,7,5,7,6,9,28861,,,2,,4
M182677,200 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,9/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4807675,37.71563204,42,10,8,16,14,8,4,1,64,,,2,,
M182676,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,9/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4729724,37.71323913,42,10,8,16,14,8,4,1,64,,,2,,
M182683,100 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,9/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4789438,37.71519485,42,10,8,16,14,8,4,1,64,,,2,,
M182681,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,9/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4728759,37.71331778,42,10,8,16,14,8,4,1,64,,,2,,
M182678,100 Block Of Font  Boulevard,San Francisco,CA,FALSE,94132,9/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4736299,37.71554505,42,10,8,16,14,8,4,1,64,,,2,,
M182684,100 Block Of Font  Boulevard,San Francisco,CA,FALSE,94132,9/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4736299,37.71554505,42,10,8,16,14,8,4,1,64,,,2,,
M182758,0 Block Of Edinburgh  Street,San Francisco,CA,FALSE,94112,9/21/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4268032,37.72800899,90,9,1,7,5,7,6,9,28861,,,1,,
M182759,0 Block Of Edinburgh  Street,San Francisco,CA,FALSE,94112,9/21/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4268032,37.72800899,90,9,1,7,5,7,6,9,28861,,,1,,
M182756,100 Block Of Hanover  Street,San Francisco,CA,FALSE,94112,9/21/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4408328,37.70982551,58,9,1,7,5,7,6,9,28861,,,2,,
M182664,500 Block Of 34th  Avenue,San Francisco,CA,FALSE,94121,9/20/18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.494241,37.77869075,8,8,4,29,26,6,2,11,55,,,1,,
M182573,300 Block Of London  Street,San Francisco,CA,FALSE,94112,9/18/18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4346802,37.72356835,90,9,1,7,5,7,6,9,28861,,,2,,4
M182607,1300 Block Of Alemany  Boulevard,San Francisco,CA,FALSE,94112,9/17/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/12/23,11,Outer Mission,-122.4335992,37.7294727,94,9,1,28,25,7,6,9,28861,,,1,,
M182569,0 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,9/14/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4789251,37.715086,42,10,8,16,14,8,4,1,64,,,2,,
M182565,200 Block Of Garces  Drive,San Francisco,CA,FALSE,94132,9/14/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4807675,37.71563204,42,10,8,16,14,8,4,1,64,,,2,,
M182563,100 Block Of Font  Boulevard,San Francisco,CA,FALSE,94132,9/14/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4736299,37.71554505,42,10,8,16,14,8,4,1,64,,,2,,
M182567,100 Block Of Font  Boulevard,San Francisco,CA,FALSE,94132,9/14/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4736299,37.71554505,42,10,8,16,14,8,4,1,64,,,2,,
M182568,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,9/14/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4729724,37.71323913,42,10,8,16,14,8,4,1,64,,,2,,
M182558,2500 Block Of San Bruno  Avenue,San Francisco,CA,FALSE,94134,9/13/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4044119,37.72941909,91,2,2,25,28,3,7,10,309,,,2,,
M182634,0 Block Of Delano  Avenue,San Francisco,CA,FALSE,94112,9/12/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4401598,37.72709432,94,9,1,28,25,7,6,9,28861,,,1,,
M182633,0 Block Of Delano  Avenue,San Francisco,CA,FALSE,94112,9/12/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4401598,37.72709432,94,9,1,28,25,7,6,9,28861,,,1,,
M182605,1200 Block Of 41st  Avenue,San Francisco,CA,FALSE,94122,9/10/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/7/23,4,Sunset/Parkside,-122.5006953,37.76346717,39,10,7,35,35,8,3,1,56,,,1,,
M182547,3200 Block Of Wawona  Street,San Francisco,CA,FALSE,94116,9/10/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5015508,37.73635476,40,10,7,35,35,8,3,1,29491,,,1,,
M182601,1200 Block Of 41st  Avenue,San Francisco,CA,FALSE,94122,9/7/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5006953,37.76346717,39,10,7,35,35,8,3,1,56,,,1,,
M182600,1200 Block Of 29th  Avenue,San Francisco,CA,FALSE,94122,9/6/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/26/23,4,Sunset/Parkside,-122.4879722,37.7640273,39,10,7,35,35,8,3,1,56,,,1,,
M182440,1300 Block Of Alemany  Boulevard,San Francisco,CA,FALSE,94112,9/4/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4335992,37.7294727,94,9,1,28,25,7,6,9,28861,,,1,,
M182535,300 Block Of Broadway  Street,San Francisco,CA,FALSE,94133,8/31/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M182536,100 Block Of Onondaga  Avenue,San Francisco,CA,FALSE,94112,8/31/18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4401222,37.72227127,80,9,1,28,25,7,6,9,28861,,,2,,
M182490,0 Block Of Castillo  Street,San Francisco,CA,FALSE,94134,8/27/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.4178471,37.70888106,74,9,9,40,39,7,8,9,309,,,2,,
M182489,0 Block Of Castillo  Street,San Francisco,CA,FALSE,94134,8/27/18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.4178471,37.70888106,74,9,9,40,39,7,8,9,309,,,2,,
M182439,4400 Block Of Ulloa  Street,San Francisco,CA,FALSE,94116,8/27/18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/13/23,4,Sunset/Parkside,-122.5039503,37.73987543,39,10,7,35,35,8,3,1,29491,,,1,,
M182472,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,8/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4728759,37.71331778,42,10,8,16,14,8,4,1,64,,,2,,
M182467,3000 Block Of Santiago  Street,San Francisco,CA,FALSE,94116,8/24/18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4999326,37.74391064,39,10,7,35,35,8,3,1,29491,,,1,,
M182476,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,8/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4728759,37.71331778,42,10,8,16,14,8,4,1,64,,,2,,
M182477,0 Block Of Chumasero  Drive,San Francisco,CA,FALSE,94132,8/24/18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4728759,37.71331778,42,10,8,16,14,8,4,1,64,,,2,,
